"activity" "subject" "variable" "meanvalue"
"6483" "WALKING_DOWNSTAIRS" 1 "tBodyGyroMag-mean()" -0.0757412543673469
"6484" "SITTING" 1 "tBodyGyroMag-mean()" -0.93089249
"6485" "STANDING" 1 "tBodyGyroMag-mean()" -0.976493792830189
"6486" "LAYING" 1 "tBodyGyroMag-mean()" -0.874759548
"6487" "WALKING" 2 "tBodyGyroMag-mean()" -0.446549092881356
"6488" "WALKING_UPSTAIRS" 2 "tBodyGyroMag-mean()" -0.219713472958333
"6489" "WALKING_DOWNSTAIRS" 2 "tBodyGyroMag-mean()" -0.162188586930426
"6490" "SITTING" 2 "tBodyGyroMag-mean()" -0.946035087173913
"6491" "STANDING" 2 "tBodyGyroMag-mean()" -0.963466341851852
"6492" "LAYING" 2 "tBodyGyroMag-mean()" -0.950011569583333
"6493" "WALKING" 3 "tBodyGyroMag-mean()" -0.466411754137931
"6494" "WALKING_UPSTAIRS" 3 "tBodyGyroMag-mean()" -0.347321812220339
"6495" "WALKING_DOWNSTAIRS" 3 "tBodyGyroMag-mean()" -0.215294501244898
"6496" "SITTING" 3 "tBodyGyroMag-mean()" -0.919354372307692
"6497" "STANDING" 3 "tBodyGyroMag-mean()" -0.892089349344262
"6498" "LAYING" 3 "tBodyGyroMag-mean()" -0.951564751451613
"6499" "WALKING" 4 "tBodyGyroMag-mean()" -0.49779220106
"6500" "WALKING_UPSTAIRS" 4 "tBodyGyroMag-mean()" -0.299779407884615
"6501" "WALKING_DOWNSTAIRS" 4 "tBodyGyroMag-mean()" -0.3466062928
"6502" "SITTING" 4 "tBodyGyroMag-mean()" -0.9260633138
"6503" "STANDING" 4 "tBodyGyroMag-mean()" -0.900982100535714
"6504" "LAYING" 4 "tBodyGyroMag-mean()" -0.930236462592593
"6505" "WALKING" 5 "tBodyGyroMag-mean()" -0.355933083571429
"6506" "WALKING_UPSTAIRS" 5 "tBodyGyroMag-mean()" -0.235516929306383
"6507" "WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-mean()" -0.218029835319149
"6508" "SITTING" 5 "tBodyGyroMag-mean()" -0.934301646590909
"6509" "STANDING" 5 "tBodyGyroMag-mean()" -0.900671630714286
"6510" "LAYING" 5 "tBodyGyroMag-mean()" -0.946938300576923
"6511" "WALKING" 6 "tBodyGyroMag-mean()" -0.281207841122807
"6512" "WALKING_UPSTAIRS" 6 "tBodyGyroMag-mean()" -0.12912124415098
"6513" "WALKING_DOWNSTAIRS" 6 "tBodyGyroMag-mean()" 0.0142677821595833
"6514" "SITTING" 6 "tBodyGyroMag-mean()" -0.932703812181818
"6515" "STANDING" 6 "tBodyGyroMag-mean()" -0.939404744385965
"6516" "LAYING" 6 "tBodyGyroMag-mean()" -0.908980174736842
"6517" "WALKING" 7 "tBodyGyroMag-mean()" -0.305959351403509
"6518" "WALKING_UPSTAIRS" 7 "tBodyGyroMag-mean()" -0.239099165627451
"6519" "WALKING_DOWNSTAIRS" 7 "tBodyGyroMag-mean()" -0.18874081887234
"6520" "SITTING" 7 "tBodyGyroMag-mean()" -0.897870535
"6521" "STANDING" 7 "tBodyGyroMag-mean()" -0.943425564528302
"6522" "LAYING" 7 "tBodyGyroMag-mean()" -0.915793634807692
"6523" "WALKING" 8 "tBodyGyroMag-mean()" -0.00310243820125
"6524" "WALKING_UPSTAIRS" 8 "tBodyGyroMag-mean()" 0.166447991
"6525" "WALKING_DOWNSTAIRS" 8 "tBodyGyroMag-mean()" 0.0993429744078947
"6526" "SITTING" 8 "tBodyGyroMag-mean()" -0.93268224326087
"6527" "STANDING" 8 "tBodyGyroMag-mean()" -0.952848496851852
"6528" "LAYING" 8 "tBodyGyroMag-mean()" -0.924253348518518
"6529" "WALKING" 9 "tBodyGyroMag-mean()" -0.294542266826923
"6530" "WALKING_UPSTAIRS" 9 "tBodyGyroMag-mean()" -0.0833234490061224
"6531" "WALKING_DOWNSTAIRS" 9 "tBodyGyroMag-mean()" -0.168921400633333
"6532" "SITTING" 9 "tBodyGyroMag-mean()" -0.9032355368
"6533" "STANDING" 9 "tBodyGyroMag-mean()" -0.921030223111111
"6534" "LAYING" 9 "tBodyGyroMag-mean()" -0.9071250998
"6535" "WALKING" 10 "tBodyGyroMag-mean()" -0.156458730358491
"6536" "WALKING_UPSTAIRS" 10 "tBodyGyroMag-mean()" 0.0438573846851064
"6537" "WALKING_DOWNSTAIRS" 10 "tBodyGyroMag-mean()" -0.0238468037578947
"6538" "SITTING" 10 "tBodyGyroMag-mean()" -0.944202043703704
"6539" "STANDING" 10 "tBodyGyroMag-mean()" -0.929787259772727
"6540" "LAYING" 10 "tBodyGyroMag-mean()" -0.937590998793103
"6541" "WALKING" 11 "tBodyGyroMag-mean()" -0.421801673559322
"6542" "WALKING_UPSTAIRS" 11 "tBodyGyroMag-mean()" -0.255048336944444
"6543" "WALKING_DOWNSTAIRS" 11 "tBodyGyroMag-mean()" -0.19788336026087
"6544" "SITTING" 11 "tBodyGyroMag-mean()" -0.951884472075472
"6545" "STANDING" 11 "tBodyGyroMag-mean()" -0.979978011489362
"6546" "LAYING" 11 "tBodyGyroMag-mean()" -0.952523752105263
"6547" "WALKING" 12 "tBodyGyroMag-mean()" -0.35593036512
"6548" "WALKING_UPSTAIRS" 12 "tBodyGyroMag-mean()" -0.316561585961538
"6549" "WALKING_DOWNSTAIRS" 12 "tBodyGyroMag-mean()" -0.213351510686957
"6550" "SITTING" 12 "tBodyGyroMag-mean()" -0.941907240784314
"6551" "STANDING" 12 "tBodyGyroMag-mean()" -0.888101372786885
"6552" "LAYING" 12 "tBodyGyroMag-mean()" -0.9308405935
"6553" "WALKING" 13 "tBodyGyroMag-mean()" -0.218669558421053
"6554" "WALKING_UPSTAIRS" 13 "tBodyGyroMag-mean()" -0.237182958116364
"6555" "WALKING_DOWNSTAIRS" 13 "tBodyGyroMag-mean()" -0.102114480531915
"6556" "SITTING" 13 "tBodyGyroMag-mean()" -0.951142644081633
"6557" "STANDING" 13 "tBodyGyroMag-mean()" -0.95782537245614
"6558" "LAYING" 13 "tBodyGyroMag-mean()" -0.944303111935484
"6559" "WALKING" 14 "tBodyGyroMag-mean()" -0.137208741864407
"6560" "WALKING_UPSTAIRS" 14 "tBodyGyroMag-mean()" 0.365779419444444
"6561" "WALKING_DOWNSTAIRS" 14 "tBodyGyroMag-mean()" 0.166340011842444
"6562" "SITTING" 14 "tBodyGyroMag-mean()" -0.942756369259259
"6563" "STANDING" 14 "tBodyGyroMag-mean()" -0.943530016833333
"6564" "LAYING" 14 "tBodyGyroMag-mean()" -0.904665418431373
"6565" "WALKING" 15 "tBodyGyroMag-mean()" -0.243711124444444
"6566" "WALKING_UPSTAIRS" 15 "tBodyGyroMag-mean()" -0.201217274
"6567" "WALKING_DOWNSTAIRS" 15 "tBodyGyroMag-mean()" -0.121686320740476
"6568" "SITTING" 15 "tBodyGyroMag-mean()" -0.957331628305085
"6569" "STANDING" 15 "tBodyGyroMag-mean()" -0.946961381132076
"6570" "LAYING" 15 "tBodyGyroMag-mean()" -0.944605127222222
"6571" "WALKING" 16 "tBodyGyroMag-mean()" -0.485931932745098
"6572" "WALKING_UPSTAIRS" 16 "tBodyGyroMag-mean()" -0.308260568039216
"6573" "WALKING_DOWNSTAIRS" 16 "tBodyGyroMag-mean()" -0.309820427234043
"6574" "SITTING" 16 "tBodyGyroMag-mean()" -0.946417382463768
"6575" "STANDING" 16 "tBodyGyroMag-mean()" -0.972528178205128
"6576" "LAYING" 16 "tBodyGyroMag-mean()" -0.951777099571429
"6577" "WALKING" 17 "tBodyGyroMag-mean()" -0.335009836885246
"6578" "WALKING_UPSTAIRS" 17 "tBodyGyroMag-mean()" -0.235191249091667
"6579" "WALKING_DOWNSTAIRS" 17 "tBodyGyroMag-mean()" -0.232641763307609
"6580" "SITTING" 17 "tBodyGyroMag-mean()" -0.967177744375
"6581" "STANDING" 17 "tBodyGyroMag-mean()" -0.978184576538462
"6582" "LAYING" 17 "tBodyGyroMag-mean()" -0.960733121690141
"6583" "WALKING" 18 "tBodyGyroMag-mean()" -0.500471147857143
"6584" "WALKING_UPSTAIRS" 18 "tBodyGyroMag-mean()" -0.3691086
"6585" "WALKING_DOWNSTAIRS" 18 "tBodyGyroMag-mean()" -0.381022814727273
"6586" "SITTING" 18 "tBodyGyroMag-mean()" -0.977634992105263
"6587" "STANDING" 18 "tBodyGyroMag-mean()" -0.963006793150685
"6588" "LAYING" 18 "tBodyGyroMag-mean()" -0.980740846769231
"6589" "WALKING" 19 "tBodyGyroMag-mean()" 0.100045071430769
"6590" "WALKING_UPSTAIRS" 19 "tBodyGyroMag-mean()" -0.06161577145
"6591" "WALKING_DOWNSTAIRS" 19 "tBodyGyroMag-mean()" 0.418004608615385
"6592" "SITTING" 19 "tBodyGyroMag-mean()" -0.942229043835616
"6593" "STANDING" 19 "tBodyGyroMag-mean()" -0.94174504109589
"6594" "LAYING" 19 "tBodyGyroMag-mean()" -0.953263432771084
"6595" "WALKING" 20 "tBodyGyroMag-mean()" 0.0686275147882353
"6596" "WALKING_UPSTAIRS" 20 "tBodyGyroMag-mean()" 0.0223302538235294
"6597" "WALKING_DOWNSTAIRS" 20 "tBodyGyroMag-mean()" 0.0938419436933333
"6598" "SITTING" 20 "tBodyGyroMag-mean()" -0.939574435606061
"6599" "STANDING" 20 "tBodyGyroMag-mean()" -0.883675028630137
"6600" "LAYING" 20 "tBodyGyroMag-mean()" -0.9604473725
"6601" "WALKING" 21 "tBodyGyroMag-mean()" -0.284775644807692
"6602" "WALKING_UPSTAIRS" 21 "tBodyGyroMag-mean()" -0.168982721146809
"6603" "WALKING_DOWNSTAIRS" 21 "tBodyGyroMag-mean()" -0.184850019535556
"6604" "SITTING" 21 "tBodyGyroMag-mean()" -0.964971113764706
"6605" "STANDING" 21 "tBodyGyroMag-mean()" -0.949837151797753
"6606" "LAYING" 21 "tBodyGyroMag-mean()" -0.949278890222222
"6607" "WALKING" 22 "tBodyGyroMag-mean()" -0.210608043717391
"6608" "WALKING_UPSTAIRS" 22 "tBodyGyroMag-mean()" -0.1280319236
"6609" "WALKING_DOWNSTAIRS" 22 "tBodyGyroMag-mean()" -0.161333309783333
"6610" "SITTING" 22 "tBodyGyroMag-mean()" -0.942077432741935
"6611" "STANDING" 22 "tBodyGyroMag-mean()" -0.931624303968254
"6612" "LAYING" 22 "tBodyGyroMag-mean()" -0.926616373333333
"6613" "WALKING" 23 "tBodyGyroMag-mean()" -0.0120968259523729
"6614" "WALKING_UPSTAIRS" 23 "tBodyGyroMag-mean()" -0.156527148792745
"6615" "WALKING_DOWNSTAIRS" 23 "tBodyGyroMag-mean()" 0.0390915481555556
"6616" "SITTING" 23 "tBodyGyroMag-mean()" -0.936593426911765
"6617" "STANDING" 23 "tBodyGyroMag-mean()" -0.938430293382353
"6618" "LAYING" 23 "tBodyGyroMag-mean()" -0.949418000972222
"6619" "WALKING" 24 "tBodyGyroMag-mean()" -0.403064156896552
"6620" "WALKING_UPSTAIRS" 24 "tBodyGyroMag-mean()" -0.33443583979661
"6621" "WALKING_DOWNSTAIRS" 24 "tBodyGyroMag-mean()" -0.304965806363636
"6622" "SITTING" 24 "tBodyGyroMag-mean()" -0.964633252352941
"6623" "STANDING" 24 "tBodyGyroMag-mean()" -0.954518594057971
"6624" "LAYING" 24 "tBodyGyroMag-mean()" -0.953791512638889
"6625" "WALKING" 25 "tBodyGyroMag-mean()" -0.394362401351351
"6626" "WALKING_UPSTAIRS" 25 "tBodyGyroMag-mean()" -0.3186346998
"6627" "WALKING_DOWNSTAIRS" 25 "tBodyGyroMag-mean()" -0.216082565601724
"6628" "SITTING" 25 "tBodyGyroMag-mean()" -0.966568718615385
"6629" "STANDING" 25 "tBodyGyroMag-mean()" -0.967077442837838
"6630" "LAYING" 25 "tBodyGyroMag-mean()" -0.809688545342466
"6631" "WALKING" 26 "tBodyGyroMag-mean()" -0.392092024067797
"6632" "WALKING_UPSTAIRS" 26 "tBodyGyroMag-mean()" -0.344427047636364
"6633" "WALKING_DOWNSTAIRS" 26 "tBodyGyroMag-mean()" -0.23531462282
"6634" "SITTING" 26 "tBodyGyroMag-mean()" -0.954052945897436
"6635" "STANDING" 26 "tBodyGyroMag-mean()" -0.968673955540541
"6636" "LAYING" 26 "tBodyGyroMag-mean()" -0.951863594736842
"6637" "WALKING" 27 "tBodyGyroMag-mean()" -0.396638753684211
"6638" "WALKING_UPSTAIRS" 27 "tBodyGyroMag-mean()" -0.286145719598039
"6639" "WALKING_DOWNSTAIRS" 27 "tBodyGyroMag-mean()" -0.164783206536364
"6640" "SITTING" 27 "tBodyGyroMag-mean()" -0.963565474
"6641" "STANDING" 27 "tBodyGyroMag-mean()" -0.968702956625
"6642" "LAYING" 27 "tBodyGyroMag-mean()" -0.966917594459459
"6643" "WALKING" 28 "tBodyGyroMag-mean()" -0.310775945814815
"6644" "WALKING_UPSTAIRS" 28 "tBodyGyroMag-mean()" -0.263415282690196
"6645" "WALKING_DOWNSTAIRS" 28 "tBodyGyroMag-mean()" -0.068246324026087
"6646" "SITTING" 28 "tBodyGyroMag-mean()" -0.955175567083333
"6647" "STANDING" 28 "tBodyGyroMag-mean()" -0.894242469620253
"6648" "LAYING" 28 "tBodyGyroMag-mean()" -0.93710692125
"6649" "WALKING" 29 "tBodyGyroMag-mean()" -0.28057326754717
"6650" "WALKING_UPSTAIRS" 29 "tBodyGyroMag-mean()" 0.0439627677608163
"6651" "WALKING_DOWNSTAIRS" 29 "tBodyGyroMag-mean()" -0.122968108816667
"6652" "SITTING" 29 "tBodyGyroMag-mean()" -0.962377332166667
"6653" "STANDING" 29 "tBodyGyroMag-mean()" -0.980657340461539
"6654" "LAYING" 29 "tBodyGyroMag-mean()" -0.971923623043478
"6655" "WALKING" 30 "tBodyGyroMag-mean()" -0.0229640797463077
"6656" "WALKING_UPSTAIRS" 30 "tBodyGyroMag-mean()" -0.113608367276923
"6657" "WALKING_DOWNSTAIRS" 30 "tBodyGyroMag-mean()" -0.095537320533871
"6658" "SITTING" 30 "tBodyGyroMag-mean()" -0.955847323870968
"6659" "STANDING" 30 "tBodyGyroMag-mean()" -0.913890564915254
"6660" "LAYING" 30 "tBodyGyroMag-mean()" -0.962284921142857
"6661" "WALKING" 1 "tBodyGyroMag-std()" -0.186978364526316
"6662" "WALKING_UPSTAIRS" 1 "tBodyGyroMag-std()" -0.14861931805283
"6663" "WALKING_DOWNSTAIRS" 1 "tBodyGyroMag-std()" -0.225724368061224
"6664" "SITTING" 1 "tBodyGyroMag-std()" -0.934531840425532
"6665" "STANDING" 1 "tBodyGyroMag-std()" -0.978690028679245
"6666" "LAYING" 1 "tBodyGyroMag-std()" -0.81901016976
"6667" "WALKING" 2 "tBodyGyroMag-std()" -0.553019916271186
"6668" "WALKING_UPSTAIRS" 2 "tBodyGyroMag-std()" -0.377532167604167
"6669" "WALKING_DOWNSTAIRS" 2 "tBodyGyroMag-std()" -0.274844110531915
"6670" "SITTING" 2 "tBodyGyroMag-std()" -0.961313624130435
"6671" "STANDING" 2 "tBodyGyroMag-std()" -0.95394338037037
"6672" "LAYING" 2 "tBodyGyroMag-std()" -0.961164053958333
"6673" "WALKING" 3 "tBodyGyroMag-std()" -0.561510683275862
"6674" "WALKING_UPSTAIRS" 3 "tBodyGyroMag-std()" -0.408886653186441
"6675" "WALKING_DOWNSTAIRS" 3 "tBodyGyroMag-std()" -0.245794699346939
"6676" "SITTING" 3 "tBodyGyroMag-std()" -0.925518103807692
"6677" "STANDING" 3 "tBodyGyroMag-std()" -0.88212522147541
"6678" "LAYING" 3 "tBodyGyroMag-std()" -0.954275110967742
"6679" "WALKING" 4 "tBodyGyroMag-std()" -0.553116111166667
"6680" "WALKING_UPSTAIRS" 4 "tBodyGyroMag-std()" -0.510974134423077
"6681" "WALKING_DOWNSTAIRS" 4 "tBodyGyroMag-std()" -0.3805726254
"6682" "SITTING" 4 "tBodyGyroMag-std()" -0.928898293
"6683" "STANDING" 4 "tBodyGyroMag-std()" -0.885144317678571
"6684" "LAYING" 4 "tBodyGyroMag-std()" -0.947031781666667
"6685" "WALKING" 5 "tBodyGyroMag-std()" -0.492176823571429
"6686" "WALKING_UPSTAIRS" 5 "tBodyGyroMag-std()" -0.354687870212766
"6687" "WALKING_DOWNSTAIRS" 5 "tBodyGyroMag-std()" -0.360678305253192
"6688" "SITTING" 5 "tBodyGyroMag-std()" -0.931414810454545
"6689" "STANDING" 5 "tBodyGyroMag-std()" -0.867041711785714
"6690" "LAYING" 5 "tBodyGyroMag-std()" -0.958287921923077
"6691" "WALKING" 6 "tBodyGyroMag-std()" -0.36560291677193
"6692" "WALKING_UPSTAIRS" 6 "tBodyGyroMag-std()" -0.199893710196078
"6693" "WALKING_DOWNSTAIRS" 6 "tBodyGyroMag-std()" -0.0426276750979167
"6694" "SITTING" 6 "tBodyGyroMag-std()" -0.921259472727273
"6695" "STANDING" 6 "tBodyGyroMag-std()" -0.915891572982456
"6696" "LAYING" 6 "tBodyGyroMag-std()" -0.920914497017544
"6697" "WALKING" 7 "tBodyGyroMag-std()" -0.19828316695614
"6698" "WALKING_UPSTAIRS" 7 "tBodyGyroMag-std()" -0.418144852156863
"6699" "WALKING_DOWNSTAIRS" 7 "tBodyGyroMag-std()" -0.259751603446809
"6700" "SITTING" 7 "tBodyGyroMag-std()" -0.898063314375
"6701" "STANDING" 7 "tBodyGyroMag-std()" -0.918438958867924
"6702" "LAYING" 7 "tBodyGyroMag-std()" -0.918662459038462
"6703" "WALKING" 8 "tBodyGyroMag-std()" -0.238746703958333
"6704" "WALKING_UPSTAIRS" 8 "tBodyGyroMag-std()" -0.109327923829268
"6705" "WALKING_DOWNSTAIRS" 8 "tBodyGyroMag-std()" -0.0466291872078947
"6706" "SITTING" 8 "tBodyGyroMag-std()" -0.953001632173913
"6707" "STANDING" 8 "tBodyGyroMag-std()" -0.95322478962963
"6708" "LAYING" 8 "tBodyGyroMag-std()" -0.932470764444444
"6709" "WALKING" 9 "tBodyGyroMag-std()" -0.489725811538462
"6710" "WALKING_UPSTAIRS" 9 "tBodyGyroMag-std()" -0.425839761428571
"6711" "WALKING_DOWNSTAIRS" 9 "tBodyGyroMag-std()" -0.322331464761905
"6712" "SITTING" 9 "tBodyGyroMag-std()" -0.9066063206
"6713" "STANDING" 9 "tBodyGyroMag-std()" -0.908291403111111
"6714" "LAYING" 9 "tBodyGyroMag-std()" -0.8985578738
"6715" "WALKING" 10 "tBodyGyroMag-std()" -0.402025135660377
"6716" "WALKING_UPSTAIRS" 10 "tBodyGyroMag-std()" -0.113062673542979
"6717" "WALKING_DOWNSTAIRS" 10 "tBodyGyroMag-std()" -0.280382850552632
"6718" "SITTING" 10 "tBodyGyroMag-std()" -0.963064577592593
"6719" "STANDING" 10 "tBodyGyroMag-std()" -0.920486810227273
"6720" "LAYING" 10 "tBodyGyroMag-std()" -0.927471165517241
"6721" "WALKING" 11 "tBodyGyroMag-std()" -0.558362783220339
"6722" "WALKING_UPSTAIRS" 11 "tBodyGyroMag-std()" -0.377909862407407
"6723" "WALKING_DOWNSTAIRS" 11 "tBodyGyroMag-std()" -0.339349828493478
"6724" "SITTING" 11 "tBodyGyroMag-std()" -0.959964488301887
"6725" "STANDING" 11 "tBodyGyroMag-std()" -0.977071437446808
"6726" "LAYING" 11 "tBodyGyroMag-std()" -0.954713182807018
"6727" "WALKING" 12 "tBodyGyroMag-std()" -0.4132083408
"6728" "WALKING_UPSTAIRS" 12 "tBodyGyroMag-std()" -0.525686949063462
"6729" "WALKING_DOWNSTAIRS" 12 "tBodyGyroMag-std()" -0.32045862629
"6730" "SITTING" 12 "tBodyGyroMag-std()" -0.946769241568627
"6731" "STANDING" 12 "tBodyGyroMag-std()" -0.852271618032787
"6732" "LAYING" 12 "tBodyGyroMag-std()" -0.935725715833333
"6733" "WALKING" 13 "tBodyGyroMag-std()" -0.253240071964912
"6734" "WALKING_UPSTAIRS" 13 "tBodyGyroMag-std()" -0.415658606181818
"6735" "WALKING_DOWNSTAIRS" 13 "tBodyGyroMag-std()" -0.236762631468085
"6736" "SITTING" 13 "tBodyGyroMag-std()" -0.963940591428571
"6737" "STANDING" 13 "tBodyGyroMag-std()" -0.944980198421053
"6738" "LAYING" 13 "tBodyGyroMag-std()" -0.944687480967742
"6739" "WALKING" 14 "tBodyGyroMag-std()" -0.201401930542373
"6740" "WALKING_UPSTAIRS" 14 "tBodyGyroMag-std()" 0.299975979851852
"6741" "WALKING_DOWNSTAIRS" 14 "tBodyGyroMag-std()" -0.0665144570666667
"6742" "SITTING" 14 "tBodyGyroMag-std()" -0.947081158333333
"6743" "STANDING" 14 "tBodyGyroMag-std()" -0.931426203833333
"6744" "LAYING" 14 "tBodyGyroMag-std()" -0.913433185882353
"6745" "WALKING" 15 "tBodyGyroMag-std()" -0.425798469148148
"6746" "WALKING_UPSTAIRS" 15 "tBodyGyroMag-std()" -0.288429008639583
"6747" "WALKING_DOWNSTAIRS" 15 "tBodyGyroMag-std()" -0.284249712071429
"6748" "SITTING" 15 "tBodyGyroMag-std()" -0.963475074915254
"6749" "STANDING" 15 "tBodyGyroMag-std()" -0.931286778679245
"6750" "LAYING" 15 "tBodyGyroMag-std()" -0.924043007638889
"6751" "WALKING" 16 "tBodyGyroMag-std()" -0.665078404313725
"6752" "WALKING_UPSTAIRS" 16 "tBodyGyroMag-std()" -0.518189646470588
"6753" "WALKING_DOWNSTAIRS" 16 "tBodyGyroMag-std()" -0.422315316808511
"6754" "SITTING" 16 "tBodyGyroMag-std()" -0.937942404637681
"6755" "STANDING" 16 "tBodyGyroMag-std()" -0.964105768461539
"6756" "LAYING" 16 "tBodyGyroMag-std()" -0.959020036285714
"6757" "WALKING" 17 "tBodyGyroMag-std()" -0.522494763606557
"6758" "WALKING_UPSTAIRS" 17 "tBodyGyroMag-std()" -0.440837260125
"6759" "WALKING_DOWNSTAIRS" 17 "tBodyGyroMag-std()" -0.352687281086957
"6760" "SITTING" 17 "tBodyGyroMag-std()" -0.97541025484375
"6761" "STANDING" 17 "tBodyGyroMag-std()" -0.977680837435897
"6762" "LAYING" 17 "tBodyGyroMag-std()" -0.959325498732394
"6763" "WALKING" 18 "tBodyGyroMag-std()" -0.60851009125
"6764" "WALKING_UPSTAIRS" 18 "tBodyGyroMag-std()" -0.528058134137931
"6765" "WALKING_DOWNSTAIRS" 18 "tBodyGyroMag-std()" -0.507995478327273
"6766" "SITTING" 18 "tBodyGyroMag-std()" -0.981372675614035
"6767" "STANDING" 18 "tBodyGyroMag-std()" -0.959797118082192
"6768" "LAYING" 18 "tBodyGyroMag-std()" -0.980560877846154
"6769" "WALKING" 19 "tBodyGyroMag-std()" -0.0218463165461538
"6770" "WALKING_UPSTAIRS" 19 "tBodyGyroMag-std()" -0.26440144275
"6771" "WALKING_DOWNSTAIRS" 19 "tBodyGyroMag-std()" 0.237821231894872
"6772" "SITTING" 19 "tBodyGyroMag-std()" -0.950491807945205
"6773" "STANDING" 19 "tBodyGyroMag-std()" -0.937951031506849
"6774" "LAYING" 19 "tBodyGyroMag-std()" -0.955906646506024
"6775" "WALKING" 20 "tBodyGyroMag-std()" -0.0367853189588235
"6776" "WALKING_UPSTAIRS" 20 "tBodyGyroMag-std()" -0.253929985803922
"6777" "WALKING_DOWNSTAIRS" 20 "tBodyGyroMag-std()" -0.0305762438706667
"6778" "SITTING" 20 "tBodyGyroMag-std()" -0.941069909848485
"6779" "STANDING" 20 "tBodyGyroMag-std()" -0.843683410273973
"6780" "LAYING" 20 "tBodyGyroMag-std()" -0.962153597941176
"6781" "WALKING" 21 "tBodyGyroMag-std()" -0.408304434423077
"6782" "WALKING_UPSTAIRS" 21 "tBodyGyroMag-std()" -0.420236002514894
"6783" "WALKING_DOWNSTAIRS" 21 "tBodyGyroMag-std()" -0.388420328666667
"6784" "SITTING" 21 "tBodyGyroMag-std()" -0.971225061647059
"6785" "STANDING" 21 "tBodyGyroMag-std()" -0.945614401797753
"6786" "LAYING" 21 "tBodyGyroMag-std()" -0.949289148
"6787" "WALKING" 22 "tBodyGyroMag-std()" -0.390775683913043
"6788" "WALKING_UPSTAIRS" 22 "tBodyGyroMag-std()" -0.2025581772
"6789" "WALKING_DOWNSTAIRS" 22 "tBodyGyroMag-std()" -0.263921983758333
"6790" "SITTING" 22 "tBodyGyroMag-std()" -0.933268487096774
"6791" "STANDING" 22 "tBodyGyroMag-std()" -0.900776555555556
"6792" "LAYING" 22 "tBodyGyroMag-std()" -0.923911565972222
"6793" "WALKING" 23 "tBodyGyroMag-std()" 0.163346451623729
"6794" "WALKING_UPSTAIRS" 23 "tBodyGyroMag-std()" -0.366732989313725
"6795" "WALKING_DOWNSTAIRS" 23 "tBodyGyroMag-std()" 0.0539972903222222
"6796" "SITTING" 23 "tBodyGyroMag-std()" -0.937006097352941
"6797" "STANDING" 23 "tBodyGyroMag-std()" -0.923796565588235
"6798" "LAYING" 23 "tBodyGyroMag-std()" -0.957227585972222
"6799" "WALKING" 24 "tBodyGyroMag-std()" -0.563863212586207
"6800" "WALKING_UPSTAIRS" 24 "tBodyGyroMag-std()" -0.503929060169492
"6801" "WALKING_DOWNSTAIRS" 24 "tBodyGyroMag-std()" -0.3636948774
"6802" "SITTING" 24 "tBodyGyroMag-std()" -0.969257162647059
"6803" "STANDING" 24 "tBodyGyroMag-std()" -0.95310477884058
"6804" "LAYING" 24 "tBodyGyroMag-std()" -0.957829934722222
"6805" "WALKING" 25 "tBodyGyroMag-std()" -0.489809386081081
"6806" "WALKING_UPSTAIRS" 25 "tBodyGyroMag-std()" -0.387754116158462
"6807" "WALKING_DOWNSTAIRS" 25 "tBodyGyroMag-std()" -0.38216092137931
"6808" "SITTING" 25 "tBodyGyroMag-std()" -0.970639125692308
"6809" "STANDING" 25 "tBodyGyroMag-std()" -0.959884274324324
"6810" "LAYING" 25 "tBodyGyroMag-std()" -0.856017369726027
"6811" "WALKING" 26 "tBodyGyroMag-std()" -0.538329286101695
"6812" "WALKING_UPSTAIRS" 26 "tBodyGyroMag-std()" -0.514032410181818
"6813" "WALKING_DOWNSTAIRS" 26 "tBodyGyroMag-std()" -0.296158291686
"6814" "SITTING" 26 "tBodyGyroMag-std()" -0.964742022307692
"6815" "STANDING" 26 "tBodyGyroMag-std()" -0.962653585540541
"6816" "LAYING" 26 "tBodyGyroMag-std()" -0.965676821973684
"6817" "WALKING" 27 "tBodyGyroMag-std()" -0.482452355789474
"6818" "WALKING_UPSTAIRS" 27 "tBodyGyroMag-std()" -0.501775426447059
"6819" "WALKING_DOWNSTAIRS" 27 "tBodyGyroMag-std()" -0.307952089840909
"6820" "SITTING" 27 "tBodyGyroMag-std()" -0.970782132714286
"6821" "STANDING" 27 "tBodyGyroMag-std()" -0.965693334
"6822" "LAYING" 27 "tBodyGyroMag-std()" -0.971915732837838
"6823" "WALKING" 28 "tBodyGyroMag-std()" -0.460511661296296
"6824" "WALKING_UPSTAIRS" 28 "tBodyGyroMag-std()" -0.476923344705882
"6825" "WALKING_DOWNSTAIRS" 28 "tBodyGyroMag-std()" -0.22448414468913
"6826" "SITTING" 28 "tBodyGyroMag-std()" -0.951065984027778
"6827" "STANDING" 28 "tBodyGyroMag-std()" -0.876917545696203
"6828" "LAYING" 28 "tBodyGyroMag-std()" -0.928940913375
"6829" "WALKING" 29 "tBodyGyroMag-std()" -0.358814096603774
"6830" "WALKING_UPSTAIRS" 29 "tBodyGyroMag-std()" -0.0800476153673469
"6831" "WALKING_DOWNSTAIRS" 29 "tBodyGyroMag-std()" -0.26740979843125
"6832" "SITTING" 29 "tBodyGyroMag-std()" -0.971578024666667
"6833" "STANDING" 29 "tBodyGyroMag-std()" -0.975358665384615
